what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519429557666
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519429560653
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519429644261
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519429651003
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429656634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429659100
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429659144
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429660595
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519429660652
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429662082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429675721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429676745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429680914
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519429682914
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519429689993
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519429696507
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519429714467
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519429757828
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519429770639
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519429829160
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519429832459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429835930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429838429
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429838468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429840775
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519429840827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429842173
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429856639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429859794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429876886
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519429879878
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519429887473
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519429888763
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519429892189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429897683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429900649
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519429900731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429900964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429906423
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519429908272
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519429916671
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1519429938985
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1519429939771
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1519429940135
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1519429940845
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1519429940851
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1519429942519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519429950994
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429957061
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429958965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429960470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429963877
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519429963922
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429978111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429984497
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519429988421
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519429994027
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430002458
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519430002526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430002670
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430014305
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519430016335
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519430036763
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519430045050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519430200166
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519430204837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430211117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430214850
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519430224849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519430227420
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519430251719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519430270422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519430305823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519430344315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519430348322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519430360265
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519430364291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430371496
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430372464
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAutomatically",1519430382936
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAutomatically",1519430388562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430392197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519430394686
