what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519466898602
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466899117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466906822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466910666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466911756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519466933966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466936948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466945360
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519466948386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467196655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519467212210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467246767
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467248176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519467265051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467271216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467272233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467274577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467278098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467278935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467288465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467292044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467294872
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519467297248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467309263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467320454
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519467321111
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519467330892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467339904
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519467352484
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519467352890
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519467352931
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519467355494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1519467358380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519467358848
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519467361971
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1519467363219
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519467363719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519467422003
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519467423971
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1519467443964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519467450762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1519467468110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519467476930
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519467482680
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1519467495741
