what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014887355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014887418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014887856
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014888255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014888903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014890376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014891376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519014892208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519014893825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519014909611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519014921877
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519014932529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015040579
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015044492
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015053395
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015060784
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015063536
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015068640
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015071008
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519015077395
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519015080794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519015090266
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519015092812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015130063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015138398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015140518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015198935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015221667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015254993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015264278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015295588
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015297421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015392720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015399575
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015504769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015524648
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015534612
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015553562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519015558672
