what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519509698820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509720505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509720541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509727207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509730777
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519509731468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509733026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509761525
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519509767180
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519509778833
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519509778921
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509782252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509782264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509787362
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509790890
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519509791002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509791238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509903625
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519509905820
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519509906230
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509911454
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509915027
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519509915091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509915247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509956812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519509958958
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510052246
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519510055344
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519510056178
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519510056318
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510059399
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510059423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510064692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510067433
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519510067529
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510068324
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510204534
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519510210201
