what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844338334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844352966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844355098
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844360768
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519844363345
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519844366405
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1519844404349
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519844407596
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519844437107
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519844440154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519844446967
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844464004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844515498
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519844660155
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519844666373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844669639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844671343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844671366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844673040
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1519844673087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844674036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519844675727
