what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1519502632164
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519502639900
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519502738961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519502833488
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519502842304
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1519502846696
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519502857702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519502860617
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519502861851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503074154
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503079834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503127381
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503131208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503495418
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503498993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503502400
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503510947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503513420
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503514868
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503518656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503519379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503525267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503527009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503528540
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519503533353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519503535118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503537431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503541572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503545323
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503547270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503591415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503592727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503597665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503599084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503599743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503607466
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503610572
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503632981
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503643931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503649931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503652916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503654618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503657228
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503664408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503668284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503717284
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519503734712
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519503738931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503745057
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503765235
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503771510
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503788375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503802785
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503848876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519503854236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519504137662
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519504167146
