what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519019979031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519019982059
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519019989245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519019996238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519019997932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020012467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020013962
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020015387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020020515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020024903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020027338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020030888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020032710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519020066671
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519020069179
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519020069732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020089906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020092701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020094998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020095985
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020106337
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020109446
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020113232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020116527
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020118567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020119932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020125963
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020126881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020127682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020130101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020133873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020139222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020154537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020158720
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020159873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020166704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020172056
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020172088
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1519020186297
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020229659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020252455
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020254497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020306619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020333066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519020507176
