what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519860697652
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519860706317
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860706902
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519860714181
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519860730508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519860735894
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519860741989
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519860744994
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860756447
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860760029
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860773475
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860790903
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860793763
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519860801218
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860813319
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519860824597
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519860830115
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519860854296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519861865399
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519861866734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519861933789
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861937163
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519861962570
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861967633
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519861967675
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861973591
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861973836
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861983261
closed,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861983261
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519861986815
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861988994
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519861989073
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519862081921
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519862094408
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519862099130
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862104577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862106025
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519862114427
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519862116100
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862209082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862212673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862292581
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862302742
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519862310428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519862322954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519863865310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519863866522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867260964
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867277931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867317435
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867320961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867366103
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519867433908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867434149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867439327
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867439330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867442997
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519867489072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519872585210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519872594363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519873139759
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519873148229
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519873550949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519873557696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874125299
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874138883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874299546
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519874307314
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874348262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874352843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874360105
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874365554
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519874369574
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519874390270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874417679
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519874455596
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519874460926
