what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993165574
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993167736
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993168251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993180818
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1518993211383
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993216539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993232489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993249772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1518993260308
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993265134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993268902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993274224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993275724
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1518993275824
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993276728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993302073
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993302606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993306878
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1518993342336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993344046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993345769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993351290
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993353313
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1518993353411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993353877
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993381647
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1518993405065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993409728
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993413500
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993419207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1518993420849
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993423615
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993429222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993432960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1518993439402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1518993441405
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993448329
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993458874
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993459274
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993460297
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1518993486434
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993492471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993494106
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1518993494187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993494634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1518993512641
