what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460008439
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460023546
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460043791
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460045338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460046121
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460048320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460051019
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460052568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460052865
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460056419
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519460060537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519460092092
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460093724
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460103535
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460115867
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460117813
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1519460126363
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1519460137882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460139163
started,bundle,org.eclipse.emf.codegen,2.6.0.v20100614-1136,"org.eclipse.emf.codegen",1519460157523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1519460158632
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519460159945
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519460160122
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519460171697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519460176522
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519460179022
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519460180444
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1519460182762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1519460185737
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1519460186712
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1519460208855
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519460227421
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1519460233761
